track_id,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_genre
0TgKHlvgZEfaiALjWqyidx,0,215140,0.519,0.552,2,-5.023,1,0.0259,0.18,0,0.149,0.331,89.957,4,1
5u67s0nmXS3z6PN8L6S9Dj,18,226053,0.498,0.992,10,-4.682,1,0.0605,2.89e-4,0.577,0.283,0.504,143.017,4,0
5SVL3LJmiAcuZ2QsRRX3BL,23,95500,0.372,0.136,9,-12.842,1,0.0306,0.899,0,0.119,0.614,97.979,4,0
5CQq6JyQ4MCI4Nspxdnz22,0,265680,0.588,0.644,11,-9.213,1,0.0515,0.0444,0,0.0906,0.27,92.924,4,1
23YrNlSircmWvnmpKRH2vD,24,250466,0.746,0.452,5,-6.725,1,0.036,0.69,4.63e-6,0.133,0.598,112.363,4,0
2cX9ntBh6nimzl0lVxniaU,1,183570,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-5,0.341,0.62,103.936,4,1
2JuasWPUodaUxf5nwNpciQ,71,259200,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3,0
76Vru4DRz1zPrr1lpdVYaR,21,58197,0.381,0.78,2,-9.573,1,0.288,0.0318,0,0.428,0.244,73.557,5,0
60K1hJKpHcsqzXhVxRAscj,34,166000,0.733,0.479,11,-9.27,0,0.301,0.575,5.3e-4,0.0831,0.485,88.742,4,0
40ZhguqieJZ0AJTHKQY6Q4,44,236387,0.64,0.722,4,-6.264,1,0.0396,0.0965,0,0.272,0.52,131.067,4,1
1ubwDgxIb5ztWAkYxppOCi,1,179294,0.431,0.837,9,-5.067,1,0.0432,0.259,0,0.0879,0.648,170.041,4,1
5vXsj8L4DK1gGQ43BBG028,66,234560,0.543,0.227,8,-11.247,1,0.0298,0.767,4.29e-5,0.103,0.292,123.548,4,1
44k0lbFIwMyr2mHiQPxgOu,0,196162,0.536,0.605,7,-5.292,1,0.0338,0.141,0,0.0614,0.341,130.053,4,1
0cBKPAPnFdtBFjDpTYJeI7,45,231232,0.792,0.577,7,-9.651,1,0.0952,0.0471,2.83e-6,0.167,0.541,139.99,4,1
4ESkWmp6wJZhSQ64KBzYju,42,199466,0.465,0.612,9,-9.803,1,0.0529,0.304,0,0.0407,0.282,79.814,4,1
2LawezPeJhN4AWuSB0GtAU,84,160133,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-5,0.133,0.774,116.109,4,1
6ndj9mwGI2t50WWLPwLzIM,0,190780,0.471,0.912,5,-3.032,1,0.0724,0.032,0,0.343,0.613,139.667,4,1
421rkTNDnlI51wRDILMtdD,0,132108,0.469,0.183,5,-15.414,1,0.0407,0.829,0,0.71,0.381,139.592,4,1
0YFPw3rQR1nSeyd3q0uY5h,0,240640,0.433,0.366,2,-8.98,0,0.0311,0.0682,0.248,0.123,0.267,78.366,4,1
79Fc9TqcgjcUCySLRHeIS4,7,488500,0.753,0.298,5,-10.219,0,0.0688,0.222,0.848,0.118,0.679,81.28,5,0
5xe8JKOPu53Q2Fa2FRuCfZ,1,245106,0.771,0.898,11,-6.432,0,0.0404,0.299,0.0899,0.0889,0.961,116.204,4,0
4c1gzL3WjUCmUVDud6Aste,47,271058,0.384,0.755,10,-5.381,0,0.101,0.019,1.83e-4,0.186,0.116,169.984,4,0
3cNZFNxxtsaqUKyzlge6LF,35,301253,0.565,0.374,2,-7.59,1,0.0333,0.876,0,0.094,0.261,72.536,4,0
3kzOSIlzxenJZSsGTjJ9Ia,13,271133,0.145,0.696,11,-9.235,1,0.0403,3.06e-5,0.901,0.192,0.0451,141.649,4,0
0X33Oo6yg2qlTsrFiH1qta,62,187200,0.133,0.0353,0,-31.636,1,0.044,0.861,0.572,0.11,0.0356,143.332,5,0
0EzEP3y1Q5XTFk4P2SZ60t,51,151307,0.244,0.754,10,-6.082,1,0.0646,0.0726,0,0.236,0.45,169.899,4,1
7uxZ7GPRTGU7itqHXMNLy6,0,197958,0.765,0.718,0,-2.755,1,0.0473,0.415,0,0.0545,0.75,144.101,4,1
3LK452TFyApuFN9jjg3THO,55,195506,0.642,0.655,1,-5.222,0,0.0489,0.0268,0,0.112,0.156,80.997,4,0
6dHDRVGS5ebUVo9Yrr7XJ5,0,154026,0.322,0.48,1,-5.989,1,0.0492,0.746,0,0.113,0.304,73.476,4,1
0E03JK89NfbKmXpjxyF4pV,0,207677,0.621,0.844,7,-5.238,1,0.0496,0.0384,2.23e-5,0.0709,0.478,147.983,4,1
0chYhbmecFWGmfysKa3vO5,54,72676,0.476,0.563,7,-13.965,1,0.469,0.956,0.0173,0.123,0.376,79.463,4,0
7M9ZOPynXtdsAYhDCeeYnN,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-6,0.0954,0.148,175.212,3,1
2vtwuaAGoDPlsLujnfTYEu,0,246333,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,1
60TYdVs6TWIsAJ1MPRdv59,61,210546,0.367,0.609,9,-11.221,0,0.0457,0.301,0.0243,0.196,0.443,149.386,4,0
4BXkf6yww23Vdju7E1fUrn,64,259453,0.587,0.35,2,-10.954,1,0.0318,0.74,0,0.156,0.17,74.479,4,1
1aoNgyDHnqN1O7KNIapQSe,9,438024,0.707,0.86,6,-8.273,1,0.0488,0.0352,0.93,0.247,0.605,123.024,4,0
2kpXW7CpO9yRgCOeqG5PuQ,22,186613,0.666,0.938,11,-5.873,1,0.0592,0.00148,0.174,0.148,0.635,182.023,4,0
4kd8NJrrfzzPvarSre2yAu,49,181741,0.673,0.793,4,-5.265,0,0.0391,0.00542,4.1e-5,0.104,0.352,125.028,4,0
0U5Zq7fyxNUdTG731F4Vzw,0,217346,0.595,0.738,8,-3.109,1,0.041,0.107,0,0.0947,0.461,127.954,4,0
3lo3fpR0BO8pe2z5UhbcZw,0,163320,0.626,0.422,9,-13.618,1,0.0492,0.246,0,0.342,0.661,151.466,4,1
5nzZGxQGfIc117nKyCQV8G,49,212000,0.492,0.399,1,-9.255,1,0.0653,0.771,0,0.189,0.637,133.416,3,1
0qkdE1C0ufnUISKwhg8Wh6,64,206597,0.576,0.724,0,-5.147,1,0.0274,0.016,0,0.107,0.34,93.029,4,1
5tPC9sy0oSG2snV5L3PYB1,38,420923,0.71,0.753,11,-9.525,1,0.0543,0.0136,0.881,0.097,0.0736,129.993,4,0
1wb4P4F0sxAQ2KXrRvsx6n,78,212200,0.585,0.494,3,-8.751,1,0.0353,0.363,0,0.0886,0.634,133.822,4,1
00UoBmyOfYNPbiQUKWu07R,23,221636,0.669,0.66,10,-5.805,0,0.406,0.187,0,0.136,0.371,80.225,4,0
5lrgHxABqKMFyZGlEJtb1A,29,218322,0.516,0.869,6,-4.671,0,0.114,0.0736,4.5e-5,0.737,0.192,155.027,4,0
754GZNuFfUJ0RVPjG8Gwaw,0,176160,0.622,0.931,11,-4.66,0,0.0507,0.106,2.45e-6,0.328,0.521,108.051,4,1
0mTSm4MqhfSwCwDnQqABKk,1,224213,0.501,0.815,1,-4.865,1,0.0436,0.0513,0,0.106,0.46,160.087,4,1
58SIEtTjWErr0yEXVBKxvd,66,153002,0.59,0.632,7,-7.996,1,0.0376,0.301,0,0.169,0.345,110,4,0
7bfZTvjOD4WXpweVxpg85o,2,275099,0.335,0.43,5,-5.364,1,0.0322,0.846,0,0.126,0.379,78.259,5,1
645M5Q5ZGKgwYkfKl51nbU,28,244995,0.29,0.465,6,-10.729,1,0.0322,0.581,0.184,0.258,0.412,103.765,4,0
74dFWMsYkDrbtM1XkoK5D4,0,272586,0.453,0.139,6,-12.683,1,0.0302,0.806,3.11e-6,0.121,0.17,105.33,3,1
62GUsHPmjBVmuDmyE3PuGP,0,211739,0.544,0.573,8,-5.694,1,0.0356,0.0958,0,0.104,0.233,122.977,4,1
3wYce5GyRKkhKfUlUE5RID,0,202853,0.614,0.884,0,-4.019,1,0.0402,0.00122,0,0.077,0.721,100.523,4,1
1yTTMcUhL7rtz08Dsgb7Qb,71,197298,0.561,0.597,11,-6,0,0.0405,0.286,0,0.0979,0.355,76.826,4,1
6M8fTurR9tbxRnThSZA3vK,36,148128,0.591,0.456,11,-9.604,1,0.0449,0.738,0.1,0.373,0.518,124.012,4,0
1lcjqn3fCWAHdzOaDVnPj8,0,202613,0.448,0.932,7,-4.424,1,0.0976,0.0174,0,0.347,0.709,187.813,4,1
6scecOoBpMr3jV08gbSW3O,0,252053,0.473,0.654,6,-5.417,1,0.0291,0.0118,0,0.121,0.174,139.956,4,1
5qWwotKwu8uj7IoSFvbAmk,1,195320,0.509,0.881,0,-5.302,1,0.0497,0.00489,0,0.359,0.509,141.881,4,1
6DEGStgt5L8qOKvuZ4R7Wq,0,215693,0.312,0.562,9,-6.495,1,0.0298,0.123,0.165,0.136,0.513,185.718,3,1
3RkQ3UwOyPqpIiIvGVewuU,64,330533,0.39,0.31,5,-14.545,1,0.0676,0.794,0,0.379,0.584,177.515,4,1
3CnFfsYOIWdawTvM4Tnfh1,0,232053,0.657,0.714,5,-4.986,1,0.0265,0.23,7.44e-4,0.127,0.361,141.967,4,1
0RV56NxeOVdpNxSUarBW22,4,182506,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94e-6,0.0945,0.812,192.005,4,0
7mldq42yDuxiUNn08nvzHO,72,165386,0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,4,1
4TvZe6U2SwgEScreWEGA6y,1,212200,0.526,0.583,3,-7.344,1,0.0268,0.0395,3.61e-6,0.0644,0.381,146.229,4,1
1tu8axV7vE0nmgYuTD09ny,0,227040,0.576,0.456,7,-7.583,1,0.0267,0.584,2.68e-5,0.0912,0.21,127.854,4,1
48cWThoEPUC17cVfrcPnSX,0,165386,0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.942,4,1
2eEW5oUP1iIWhC9fKGrmtH,0,183943,0.78,0.5,1,-9.785,1,0.0468,0.571,0,0.718,0.717,109.912,4,1
5JsvjL3K6evbrybb49X7SQ,29,144039,0.911,0.676,1,-7.684,1,0.251,0.128,0.00181,0.21,0.82,100.062,4,0
6Pt0FLZMQcycOm3BwToqQa,0,140773,0.64,0.663,0,-7.516,1,0.0373,0.201,0.00806,0.152,0.665,132.768,4,1
5cRPdqpWkaNmIbPi6wJDg2,62,227847,0.525,0.85,9,-5.469,0,0.0678,0.0571,0,0.0555,0.275,134.115,4,0
5wW7fkOaNCKHM8NvEDf8Kh,0,234946,0.476,0.888,0,-4.926,1,0.0534,0.0131,0,0.277,0.617,162,4,1
4rMLQycynM5w0fmZregNe7,1,189780,0.602,0.796,5,-5.609,1,0.0465,0.146,0,0.125,0.53,106.005,4,1
0uodbo4X96E59zMLyqN0hm,0,162533,0.84,0.507,5,-7.251,0,0.0304,0.29,0,0.241,0.703,117.947,4,1
1K61P0kbiT6cJzh77NnxFg,55,177000,0.567,0.757,7,-5.29,1,0.0485,0.0936,0,0.13,0.754,166.01,4,1
6mdNaF8hJu60XXXXyRLApe,0,181728,0.686,0.856,9,-2.717,0,0.0426,0.0896,0,0.0648,0.733,123.997,4,0
7FxwwwYqyaZ5WkTwXDWiE9,32,60395,0.174,0.0727,7,-28.71,1,0.0373,0.918,0.691,0.614,0.037,82.806,5,0
4BDKR22kIrFUxJwqHNbWv5,21,179266,0.829,0.951,2,-2.663,1,0.12,0.323,0.453,0.304,0.239,115.961,4,0
2ratns7fs6TCv7qoz69gSq,43,328677,0.548,0.496,1,-7.619,1,0.025,0.189,0.00787,0.976,0.469,97.916,4,0
6PhPMKGWVQ90yccC4bQ7kx,0,166168,0.565,0.782,11,-5.098,0,0.0305,0.0341,0,0.0782,0.798,126.904,4,1
2kM3gIkHRiikiaIUFk3Fje,55,316506,0.824,0.73,11,-5.183,0,0.247,0.202,0,0.442,0.625,91.743,4,0
5b4ja1psqZ59QnyrdwudFW,40,1534315,0.554,0.825,0,-5.457,1,0.0728,0.342,0,0.152,0.848,91.464,4,0
4m1MIRSQdU0yGSKkbVuA06,27,306461,0.644,0.96,2,-6.978,1,0.0462,0.039,0.93,0.134,0.1,129.978,4,0
4686eQ81DEswHa90bcdlC9,84,207540,0.582,0.568,1,-7.3,1,0.0275,0.577,0,0.105,0.394,121.991,3,1
30VHURM5NOfoZmqp2iKawS,68,219053,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-5,0.178,0.411,141.97,4,1
5gp6c8VfyXDQLwu9arBvSe,7,343829,0.738,0.671,10,-8.623,0,0.0387,6.26e-4,0.751,0.371,0.214,125.024,4,0
5U4j82rLbxIin4KwsKV4gu,34,251253,0.6,0.973,4,-5.391,0,0.162,0.0596,2.32e-4,0.993,0.313,113.764,4,0
23pZMteb67MFM7RAHveMRn,27,132026,0.689,0.797,5,-7.785,1,0.89,0.712,0,0.883,0.654,59.54,4,0
20ElUw6wK2R29yY6WLeyC7,0,349266,0.616,0.706,0,-6.846,1,0.0233,0.00975,0.309,0.111,0.655,89.995,4,1
6NEZlv8KhZ7D625Ry6g5s5,47,130483,0.35,0.129,9,-22.005,1,0.0418,0.991,0.936,0.107,0.114,132.021,4,0
13JoLz1uqiif77Bs1tSKlh,46,237386,0.62,0.724,7,-7.875,0,0.0262,0.104,3.54e-4,0.26,0.279,111.992,4,1
3DK2Hh9l88YEvvdX8lqaXe,0,162990,0.723,0.545,4,-6.26,0,0.049,0.0631,0,0.297,0.341,117.885,4,0
12BlMz2VV3i7L08ecFuIsK,0,215140,0.519,0.552,2,-5.023,1,0.0259,0.18,0,0.149,0.331,89.957,4,1
0DgoQwJjr6oM5vFIRtFJNu,0,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-6,0.0954,0.148,175.212,3,1
4iVsj42a9ubLzXMydycvY9,12,334419,0.437,0.899,0,-9.126,0,0.0375,0.278,0.857,0.366,0.752,99.018,4,0
6kw5rCgHgarcLUVQ3ObU7F,40,249652,0.738,0.503,2,-10.876,1,0.0309,0.613,1.16e-5,0.1,0.556,121.914,4,1
5ahT6m90wUC9gnnwvEz30d,1,173061,0.845,0.723,11,-5.18,1,0.263,0.0112,0,0.107,0.667,146.972,4,0
6Qf3YqZp5zb47ALbbMYQbT,19,279573,0.548,0.819,1,-3.081,0,0.0337,0.748,0,0.114,0.32,129.996,4,0
7CeX5a1yiPeE9j2e7tHcgX,1,218960,0.411,0.662,0,-6.538,1,0.0513,0.0924,0,0.122,0.435,72.791,4,1
6ke7vFOzearsxsDdGndoXl,31,388773,0.248,0.848,2,-4.9,1,0.0542,0.00149,1.79e-6,0.0899,0.197,139.869,4,0
7r2o53Emfp2ibH1IXeagGw,41,195330,0.657,0.802,1,-6.532,1,0.03,0.0631,3.94e-5,0.113,0.976,155.061,4,0
3b1VmMmh8KVV5es53mROfG,0,187640,0.739,0.72,4,-6.695,1,0.026,0.0379,0.00267,0.23,0.892,102.997,4,1
4gzsuuZypVbxs0Af1LSZyB,87,207301,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-6,0.0865,0.138,169.888,4,0
3eyxh8xkW0X7k1FSHlAatt,60,233893,0.463,0.934,1,-3.566,0,0.141,0.0223,0,0.301,0.649,168.005,4,0
5WSej8avliNGF113FGCDJL,44,241005,0.511,0.347,1,-8.729,0,0.025,0.726,0.00105,0.375,0.0514,95.088,4,1
5HVWA8Jm07fwuU1b9B0W3T,46,142520,0.659,0.946,1,-3.071,1,0.0504,0.0128,0.794,0.148,0.487,128.019,4,0
6aqKYlxTgM0oqHYgmbftdB,27,203733,0.69,0.464,0,-5.379,1,0.0388,0.0102,0,0.315,0.457,125.967,4,0
7ozdvdj2ap3UzD9LiqfH0l,22,222320,0.507,0.942,2,-2.124,1,0.0689,0.111,1.31e-6,0.246,0.635,165.074,4,0
4waVhpVhVC26pybh8ttm2a,0,132108,0.469,0.183,5,-15.414,1,0.0407,0.829,0,0.71,0.381,139.592,4,1
6S3JlDAGk3uu3NtZbPnuhS,67,217346,0.623,0.876,11,-7.788,1,0.066,0.0189,0.0134,0.0728,0.515,124.431,4,1
1Xca9HfuG65IL3ogdnNfTv,54,224061,0.477,0.55,9,-7.227,1,0.0273,0.768,0.00122,0.123,0.184,137.068,4,0
20PD57jNOHToaTbVi9ZHpa,0,175212,0.661,0.749,1,-4.851,1,0.0371,0.0579,0,0.0898,0.682,146.079,4,1
1z2fSrYZqrO5tMqzULn9OD,30,201506,0.804,0.457,6,-7.845,1,0.197,0.6,0,0.15,0.552,98.035,4,0
3lQ2YjLGrwN9QDrYy8nkZw,1,276104,0.698,0.845,7,-4.705,1,0.12,0.176,0,0.239,0.749,171.938,4,0
3Lu4WAsmpag6CZSN0H3Wor,0,354933,0.695,0.583,2,-8.265,0,0.0303,0.157,7.61e-5,0.0576,0.96,124.61,4,1
6H8qW0UoLvVWFaE0sms6NK,42,233048,0.333,0.805,0,-4.376,1,0.0433,0.0856,0,0.285,0.175,163.969,4,0
6Kv74sdWoLySwl0I1vAlxA,0,200662,0.386,0.124,0,-9.736,1,0.0306,0.928,0,0.116,0.46,94.166,3,1
0rlqKl77Ae960tst3q0mNU,24,253666,0.647,0.462,0,-8.277,0,0.0296,0.618,0,0.0869,0.489,80.129,4,0
6J4Y8Wvb631w5UVxa1xX8T,56,170800,0.622,0.466,9,-14.558,1,0.0257,0.868,0.888,0.108,0.71,97.583,4,1
5elz7Ovan3KbnsP7lEtoXe,48,161403,0.664,0.684,5,-5.933,1,0.352,0.133,0,0.945,0.38,80.974,5,0
3phspT0DGlluBfWq4oIZoy,16,207800,0.493,0.674,11,-8.374,0,0.0378,0.0641,0.0081,0.412,0.46,88.89,4,0
7is7eKcjZJ9YHHFEEEc8KB,0,156266,0.429,0.477,6,-6.225,0,0.0311,0.766,6.38e-4,0.16,0.327,88.534,3,0
2PGKzBxAvi1KOn9pSpHZcx,41,182050,0.806,0.873,1,-4.787,1,0.243,0.00872,0,0.0897,0.705,140.031,4,1
7GR4jEz28VG56gBXp0Tn9D,0,210906,0.322,0.301,0,-11.993,1,0.0325,0.921,7.99e-4,0.168,0.234,74.518,3,1
3ojhxVHTQzpKDK9RpINaRy,0,132108,0.469,0.183,5,-15.414,1,0.0407,0.829,0,0.71,0.381,139.592,4,1
16zU12K33u00PP0oz32bgv,0,179294,0.431,0.837,9,-5.067,1,0.0432,0.259,0,0.0879,0.648,170.041,4,1
7xLfz26gfcOPIe93h6Lxa6,32,253344,0.601,0.128,8,-14.431,1,0.0429,0.902,1.29e-4,0.099,0.388,142.761,3,0
1KTX7h07fH3MtAzf5bsqHJ,0,216720,0.707,0.722,10,-6.722,1,0.0284,0.0485,0,0.122,0.431,98.991,4,1
11TK5KLtLZUdKr1C549bAw,64,172213,0.602,0.336,8,-11.106,1,0.0369,0.883,0.0017,0.143,0.335,90.894,4,0
52HpjCHOf8yWCQ1v1tV0dt,0,281818,0.667,0.861,0,-5.372,0,0.058,0.00577,0,0.0632,0.266,131.984,4,0
4ARjGTiLzJ9KZQMKdb6txM,42,213525,0.535,0.64,7,-3.055,1,0.0286,0.28,1.29e-5,0.101,0.388,120.03,4,1
2RUHnJNX92657k8DsVgoLd,0,242573,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-5,0.108,0.429,176.088,4,0
2Qz1rfYZtRq6hLUqs2Afgj,0,197223,0.497,0.897,5,-4.21,1,0.0513,0.00635,0,0.305,0.539,142.007,4,1
1p0vYiUriWNU5mKQnOFJWI,45,133333,0.701,0.294,4,-8.645,0,0.0544,0.792,0.3,0.108,0.438,180.085,4,0
6OyAdrIqlulqr7hEpo7QSL,48,291428,0.295,0.713,3,-4.517,0,0.0559,0.252,1.48e-6,0.158,0.239,153.758,4,0
0g2BTqSPGs13jBBOncJSxu,0,124240,0.745,0.598,10,-6.053,1,0.0975,0.129,0,0.678,0.789,148.906,4,1
7E8A7PXdL85m3iltVoTeIy,0,162093,0.666,0.871,5,-4.212,1,0.0499,0.00294,0,0.319,0.706,123.952,4,1
0Sb0b4S2suGAhsuYnP4gj1,13,236571,0.599,0.96,1,-2.958,1,0.0599,2.26e-4,0.0997,0.0521,0.193,139.985,4,0
4Zsjw4wFbqAGjw0q4aL4gP,1,236990,0.542,0.68,8,-4.434,1,0.0285,0.175,0,0.093,0.878,167.966,4,1
1eUagnbOw9MjesonPWNkNQ,46,246466,0.527,0.375,0,-6.387,1,0.0243,0.482,0,0.132,0.318,81.92,3,1
4j8z6XqDYjY4bEldGBSMIT,0,219640,0.455,0.4,2,-7.749,1,0.0293,0.546,0,0.0971,0.103,139.828,4,1
2Y8ASbA7bbOMp3PpKRcu54,55,323000,0.514,0.258,7,-11.304,1,0.0329,0.788,0,0.113,0.357,147.697,3,0
2yx3W98N7XWMCH6Q2CdbYn,46,203307,0.576,0.793,7,-5.402,0,0.0481,0.288,0,0.188,0.438,144.936,4,1
4D1DuSm18QpC8zkVJxHajn,22,181800,0.536,0.246,0,-14.905,0,0.13,0.829,0,0.208,0.496,111.927,4,0
1c2vVx6knoiZHXbJJ9Mk8L,74,161880,0.689,0.856,5,-3.394,0,0.0813,0.0493,0,0.232,0.706,126.108,4,0
6VvIuktpbT5JNMKQQJK5vl,19,244453,0.883,0.563,0,-7.094,1,0.116,0.29,1.69e-5,0.0869,0.547,101.138,4,0
3hp6JfJIxkv3sl7E6p7DQj,64,283070,0.449,0.421,4,-8.92,1,0.0272,0.387,1.08e-4,0.11,0.203,163.747,3,0
5hhVpGIBlqAU5yJEOmrk5o,65,353720,0.554,0.791,7,-8.326,1,0.0288,0.113,1.76e-5,0.166,0.697,91.108,4,0
2PGYNCB7e3bC7AP0WMJiUI,58,193055,0.703,0.316,10,-8.779,1,0.0332,0.736,0,0.222,0.645,94.03,4,1
1cwpbCUPnLdgLw6QBFG9TZ,0,247040,0.373,0.333,10,-9.876,1,0.0303,0.59,0,0.121,0.0815,110.241,4,1
0HDuOrEBNZJo95kQcJQ0XA,11,140346,0.246,0.978,1,-3.77,1,0.0993,1.24e-6,0.896,0.203,0.141,121.34,4,0
2NJOi0ZgOrYLoVKlkqjgsN,43,198958,0.585,0.51,10,-6.028,1,0.0322,0.427,0,0.0997,0.436,135.24,3,1
391ld8zBXxJRJlspCe6kUR,57,156340,0.87,0.387,1,-6.49,0,0.0354,0.0522,0,0.321,0.628,100.038,4,0
2Lmzw98tabQcaOmjOJF1Eg,3,207567,0.503,0.643,9,-6.586,1,0.0304,0.523,1.23e-6,0.0661,0.345,148.11,4,1
1VQIWTMzZUeJM5HmLwaKEp,3,220138,0.596,0.473,9,-9.381,0,0.218,0.0273,0,0.203,0.365,157,4,0
14FXnHReFEBy1KDFFBPFEo,15,365066,0.661,0.676,6,-10.524,1,0.0464,0.214,0.847,0.0813,0.887,120.015,4,0
4KbdeNTyeWbN3IljXBtaBU,0,212026,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19e-5,0.197,0.624,89.005,4,0
74neN8NvU5LnqgzBibX6MH,1,203880,0.694,0.769,6,-4.665,1,0.0325,0.163,0,0.0976,0.663,93.033,4,1
3IOpaj1JAUK254P4TyJEVQ,50,253053,0.615,0.856,7,-5.185,1,0.0276,0.0591,1.72e-4,0.289,0.726,147.988,4,0
2wSZhX2Yvslh1oZFFjj45p,0,185400,0.484,0.944,4,-3.652,1,0.0413,0.0901,0,0.471,0.839,170.064,4,1
6rGkeKNrpmTOHNsgiKU429,44,184520,0.588,0.163,7,-13.481,1,0.0341,0.936,0,0.115,0.559,73.303,4,1
4yoPwM4ldSYczHNnwz8MT2,0,210426,0.495,0.746,10,-5.317,1,0.0266,0.49,0,0.176,0.463,145.879,4,1
6kTk6AOcnPguvs1nQ4vUWZ,63,148906,0.529,0.621,11,-6.018,1,0.0296,0.13,0,0.173,0.617,97.189,4,1
5VBsNLvNQF3ugWJxK0uA1Z,0,175493,0.569,0.852,0,-4.465,1,0.0373,0.0258,0,0.355,0.654,90.04,4,1
4d82n6rQPwKAku8DgDPCQl,35,153026,0.651,0.339,2,-9.859,1,0.0286,0.611,5.77e-6,0.0762,0.78,104.965,4,0
6K01FcARJz4bGkXvoBEbU2,37,243986,0.449,0.92,11,-4.87,1,0.0742,1.65e-4,0,0.804,0.277,125.979,4,0
6l5O6RzzSuCnwTjy9KQrdm,49,229504,0.693,0.749,1,-6.67,1,0.0376,0.0535,0.0398,0.0993,0.826,122.983,4,0
6FKwc7yRMORG9xs4yJ56Kb,21,228813,0.484,0.297,4,-8.937,0,0.0252,0.579,1.99e-6,0.122,0.102,91.023,4,0
0X7Rp8TOCxPGjqq5c9MD1r,0,231265,0.505,0.627,6,-7.851,1,0.0273,0.423,7.4e-5,0.0755,0.296,141.881,4,1
4BExko3OEVRa3RI50gpFgA,59,296092,0.641,0.475,11,-15.918,0,0.0413,0.385,0.0646,0.0771,0.0399,106.938,4,0
4bqYjprVGnYIQ4hayGdkEp,0,236320,0.332,0.452,2,-6.77,1,0.0319,0.505,3.27e-6,0.133,0.333,149.231,4,1
1JvF1A4iFynnOyvb8WKl6v,40,209053,0.645,0.83,9,-4.39,1,0.0452,0.0192,0,0.18,0.471,99.965,4,1
28U9Y3R6hJtPUdVK7FFrhN,28,131398,0.471,0.618,2,-10.299,1,0.04,0.538,0,0.331,0.769,169.514,4,0
0pcxVCyHagJp84hRZJNaMs,0,200662,0.386,0.124,0,-9.736,1,0.0306,0.928,0,0.116,0.46,94.166,3,1
3SzuMY817DvasIC4q1GMSV,0,179294,0.431,0.837,9,-5.067,1,0.0432,0.259,0,0.0879,0.648,170.041,4,1
2vEfCQdsBR7435WMFpdmX1,0,345800,0.357,0.252,1,-11.798,1,0.0448,0.972,2.75e-6,0.0935,0.156,113.173,4,0
4DsjiElZzrVRJZv1nFoqV8,37,258133,0.257,0.193,0,-18.953,0,0.032,0.761,3.04e-4,0.0621,0.171,78.461,3,0
14kPhDLHvuDXVlOWS6hzJq,1,123400,0.65,0.736,0,-5.222,1,0.0378,0.122,0,0.0998,0.595,129.941,4,1
6ydqEdlzueCGmQE2oosecr,44,226213,0.424,0.161,0,-10.407,1,0.0339,0.866,0.00178,0.11,0.295,85.499,4,0
3B2iXJTdfe32vUmAsEYw5I,38,242037,0.592,0.528,6,-7.88,0,0.0968,0.148,0,0.0927,0.357,129.938,4,0
1Km9uekyhNf8LzAHflscWg,43,182122,0.942,0.76,10,-6.886,0,0.163,0.0648,5.79e-5,0.134,0.37,110.036,4,1
1Ytgo9ipdlTsf6wlg6sXf3,60,357093,0.46,0.297,9,-8.785,1,0.0309,0.692,3.18e-4,0.107,0.125,180.095,4,0
46jni4B6gnRB5EbjIEnsf3,0,253701,0.698,0.861,2,-7.21,1,0.0344,2.37e-4,0.471,0.0758,0.169,123.004,4,0
1X1yru4nayXJT2a916DAFC,39,272546,0.5,0.646,0,-6.313,1,0.0291,0.0717,0.00843,0.127,0.337,134.022,4,0
1X8iB0AWId0dJs4iXazSW7,0,347873,0.519,0.788,11,-3.947,0,0.0328,0.0234,3.64e-5,0.344,0.387,89.995,4,0
5bNA2LQPTzZoye58HtZjsp,43,178946,0.588,0.715,9,-6.848,0,0.0279,0.0687,0.0249,0.139,0.704,129.111,4,0
2d7IETCZDoUUboXVFimOv2,21,198193,0.545,0.957,6,-2.234,1,0.149,0.00111,0,0.143,0.416,155.011,4,0
1r69MJnTryDGcWkfuqVPVH,0,239906,0.483,0.844,2,-5.62,1,0.0833,0.0331,0,0.133,0.772,185.998,4,1
4DpMimOybqjya7I5tb35UR,0,163266,0.586,0.473,9,-9.244,1,0.0829,0.668,0,0.0746,0.713,178.906,4,1
2einB00Doep8LZImPipb9r,1,288333,0.516,0.775,6,-6.409,1,0.0412,0.396,0.00129,0.21,0.858,177.401,4,1
